"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Self Organizing Feature Map-Integrated Knowledge-Based Deep Network Against Fake Crowdsensing Tasks","M. Simsek; B. Kantarci; A. Boukerche","School of Electrical Engineering and Computer Science, University of Ottawa,Ottawa,ON,Canada,K1N 6N5; School of Electrical Engineering and Computer Science, University of Ottawa,Ottawa,ON,Canada,K1N 6N5; School of Electrical Engineering and Computer Science, University of Ottawa,Ottawa,ON,Canada,K1N 6N5","GLOBECOM 2020 - 2020 IEEE Global Communications Conference","12 Feb 2021","2020","","","1","6","Mobile Crowdsensing (MCS) builds on the Sensing as a Service model, and is considered to be an integral component of the Internet of Things systems. Since MCS does not build on a thoroughly assessed and established trust mechanism between all parties various threats including data poisoning, fake sensing tasks and clogging task attacks remain challenges. Fake task submissions are the least investigated although they have the potential to drain significant amount of resources (e.g. battery, sensors, processing, storage) and clog the MCS servers. This paper proposes a knowledge-based technique alongside sequential feature selection methodology to detect fake sensing tasks submitted to the MCS servers so that the tasks do not get assigned to the participants but filtered at the MCS servers. The proposed methodology is compared to fake task detection under Knowledge Based Deep Neural Network which is also enhanced by feature selection, and the simulation results show that the proposed methodology, by utilizing Deep Prior Knowledge Input with Self-Organizing Feature Map can outperform the deep neural network-based detection by 9.7% in terms of accuracy.","2576-6813","978-1-7281-8298-8","10.1109/GLOBECOM42002.2020.9347983","Natural Sciences and Engineering Research Council of Canada (NSERC); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9347983","Mobile Crowdsensing;Internet of Things;Machine Learning;Knowledge-Based Modelling;Sensing as a Service;Feature selection","Crowdsensing;Knowledge based systems;Neurons;Feature extraction;Sensors;Servers;Task analysis","computer network security;Internet;knowledge based systems;learning (artificial intelligence);mobile computing;self-organising feature maps","MCS servers;knowledge-based technique;sequential feature selection methodology;fake sensing tasks;fake task detection;knowledge input;self-organizing feature map;deep neural network-based detection;mobile crowdsensing;integral component;clogging task attacks;fake task submissions;fake crowdsensing tasks;self organizing feature map-integrated knowledge","","","","26","","12 Feb 2021","","","IEEE","IEEE Conferences"
"Issues and future directions in traffic classification","A. Dainotti; A. Pescape; K. C. Claffy",University of Napoli Federico II; University of Napoli Federico II; University of California San Diego,"IEEE Network","23 Jan 2012","2012","26","1","35","40","Traffic classification technology has increased in relevance this decade, as it is now used in the definition and implementation of mechanisms for service differentiation, network design and engineering, security, accounting, advertising, and research. Over the past 10 years the research community and the networking industry have investigated, proposed and developed several classification approaches. While traffic classification techniques are improving in accuracy and efficiency, the continued proliferation of different Internet application behaviors, in addition to growing incentives to disguise some applications to avoid filtering or blocking, are among the reasons that traffic classification remains one of many open problems in Internet research. In this article we review recent achievements and discuss future directions in traffic classification, along with their trade-offs in applicability, reliability, and privacy. We outline the persistently unsolved challenges in the field over the last decade, and suggest several strategies for tackling these challenges to promote progress in the science of Internet traffic classification.","1558-156X","","10.1109/MNET.2012.6135854","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6135854","","Feature extraction;Telecommunication traffic;Payloads;Internet;Classification algorithms;Machine learning","computer network security;Internet;pattern classification;telecommunication network reliability;telecommunication traffic","traffic classification;service differentiation;network design;security;Internet;reliability;privacy","","314","","15","","23 Jan 2012","","","IEEE","IEEE Magazines"
"Anomaly Dataset Augmentation Using the Sequence Generative Models","S. Shin; I. Lee; C. Choi",Agency for Defense Development; Agency for Defense Development; Agency for Defense Development,"2019 18th IEEE International Conference On Machine Learning And Applications (ICMLA)","17 Feb 2020","2019","","","1143","1148","In cyberspace, anomalies including intentional attacks grow up in their size and diversity. Although using the Intrusion Detection System (IDS) as a solution is helpful to some degree, there is an unsolved problem; the low performance of IDS due to lack of enough attack data. Recent approaches to solving this problem use an unsupervised deep learning-based technique called Generative Adversarial Networks (GANs). Because GAN variants show great performance in image augmentation, some research tries to apply GANs to cyberspace by domain conversion from binary to image. However, the attribute of cyberspace benchmarks is different from that of images. In this paper, we propose using sequence-based generative models such as Sequence Generative Adversarial Nets (SeqGAN) and Sequence to Sequence (Seq2Seq) to augment the ADFA-LD dataset, a sequence call based benchmark. Experimental results show that the performance is better when training ADFA-LD with augmented data from SeqGAN and Seq2Seq than training only the original dataset.","","978-1-7281-4550-1","10.1109/ICMLA.2019.00190","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8999325","SeqGAN;Seq2Seq;cyber dataset augmentation;ADFA-LD","Intrusion detection;Training;Machine learning algorithms;Generators;Generative adversarial networks;Gallium nitride;Decoding","neural nets;security of data;unsupervised learning","anomaly dataset augmentation;intentional attacks;Intrusion Detection System;IDS;attack data;unsupervised deep learning-based technique;Generative Adversarial Networks;GAN;image augmentation;domain conversion;cyberspace benchmarks;sequence-based generative models;sequence generative adversarial nets;Seq2Seq;ADFA-LD dataset;sequence call based benchmark;sequence generative models;Sequence to Sequence","","","","20","","17 Feb 2020","","","IEEE","IEEE Conferences"
"Securing pervasive systems against adversarial machine learning","B. Lagesse; C. Burkard; J. Perez","Computing and Software Systems, University of Washington Bothell, Bothell, WA, USA; Computing and Software Systems, University of Washington Bothell, Bothell, WA, USA; Computing and Software Systems, University of Washington Bothell, Bothell, WA, USA","2016 IEEE International Conference on Pervasive Computing and Communication Workshops (PerCom Workshops)","21 Apr 2016","2016","","","1","4","Applications and middleware in pervasive systems frequently rely on machine learning to provide adaptivity and customization that results in a seamless user experience despite operating in a dynamic environment. Machine learning algorithms have been shown to be vulnerable to covert, strategic attacks through the manipulation of training data. Machine learning algorithms in pervasive systems frequently train on data that could be manipulated by a malicious 3rd party. In this paper, we present our ongoing work to develop a security mechanism that is designed to work in the dynamic environments of pervasive computing as opposed to traditional security mechanisms that are designed for static environments. Furthermore, we present our modular testing framework that will be used to rapidly compare our work with other security mechanisms, applications and adversarial models.","","978-1-5090-1941-0","10.1109/PERCOMW.2016.7457061","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7457061","","Training data;Machine learning algorithms;Security;Training;Testing;Pervasive computing;Mathematical model","learning (artificial intelligence);middleware;security of data;ubiquitous computing","pervasive system security;adversarial machine learning;middleware;covert attack;strategic attacks;training data manipulation;dynamic environments;pervasive computing;modular testing framework","","1","","13","","21 Apr 2016","","","IEEE","IEEE Conferences"
"A Survey of Cyber-Physical Attacks and Detection Methods in Smart Water Distribution Systems","H. H. Addeen; Y. Xiao; J. Li; M. Guizani","Department of Computer Science, The University of Alabama, Tuscaloosa, AL, USA; Department of Computer Science, The University of Alabama, Tuscaloosa, AL, USA; Department of Computer Science, The University of Alabama, Tuscaloosa, AL, USA; Department of Computer Science and Engineering, Qatar University (QU), Doha, Qatar","IEEE Access","20 Jul 2021","2021","9","","99905","99921","Modern technologies empower water distribution systems (WDS) for better services in the processes of water supply, storage, distribution, and recycling. They improve real-time monitoring, automating, and managing. However, the limitations of these technologies introduce cyber-physical attacks to the WDS. The main goals of cyber-physical attacks include disrupting normal operations and tampering the critical data, which have negative impacts on the WDS. Therefore, it is vital to develop and implement solutions to increase the security of the WDS by detecting and mitigating cyber-physical attacks. Since security for WDS is relatively new, there are no surveys on this topic despite its vital importance. Therefore, in this paper, we provide a comprehensive survey for the common cyber-physical attacks and common detection mechanisms for the WDS. We compare the attacks and detection methods with emphasis on ideas, methods, evaluation results, advantages, limitations, etc. We further provide a future research direction. We realize that there are still not many research attempts in this area and we hope that this work can trigger more research activities related to the WDS.","2169-3536","","10.1109/ACCESS.2021.3095713","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9477555","Cyber-physical attacks;artificial intelligence;water distribution systems;smart water;sensors;Internet of Things","Sensors;Water resources;Intelligent sensors;Security;Sensor systems;Water conservation;SCADA systems","security of data;water supply","WDS;cyber-physical attacks;smart water distribution systems","","","","48","CCBY","8 Jul 2021","","","IEEE","IEEE Journals"
"BeatCoin: Leaking Private Keys from Air-Gapped Cryptocurrency Wallets","M. Guri","Israel Cyber-Security Research Center, Ben-Gurion University of the Negev","2018 IEEE International Conference on Internet of Things (iThings) and IEEE Green Computing and Communications (GreenCom) and IEEE Cyber, Physical and Social Computing (CPSCom) and IEEE Smart Data (SmartData)","3 Jun 2019","2018","","","1308","1316","Cryptocurrency wallets store the wallet's private key(s), and hence, are a lucrative target for attackers. With possession of the private key, an attacker virtually owns all of the currency in the compromised wallet. Managing cryptocurrency wallets offline, in isolated (`air-gapped') computers, has been suggested in order to secure the private keys from theft. Such air-gapped wallets are often referred to as `cold wallets.' In this paper we show how private keys can be exfiltrated from air-gapped wallets. In the adversarial attack model, the attacker infiltrates the offline wallet, infecting it with malicious code. The malware can be preinstalled or pushed in during the initial installation of the wallet, or it can infect the system when removable media (e.g., USB flash drive) is inserted into the wallet's computer in order to sign a transaction. These attack vectors have repeatedly been proven feasible in the last decade (e.g., [1], [2], [3], [4], [5], [6], [7], [8], [9], [10]). Having obtained a foothold in the wallet, an attacker can utilize various air-gap covert channel techniques (bridgeware [11]) to jump the airgap and exfiltrate the wallet's private keys. We evaluate various exfiltration techniques, including physical, electromagnetic, electric, magnetic, acoustic, optical, and thermal techniques. This research shows that although cold wallets provide a high degree of isolation, it's not beyond the capability of motivated attackers to compromise such wallets and steal private keys from them. We demonstrate how a 256-bit private key (e.g., Bitcoin's private keys) can be exfiltrated from an offline, air-gapped wallet of a fictional character named Satoshi within a matter of seconds.","","978-1-5386-7975-3","10.1109/Cybermatics_2018.2018.00227","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8726762","","Bitcoin;Malware;Media;Hardware;Universal Serial Bus;Internet","air gaps;private key cryptography","air-gapped cryptocurrency wallets;attacker;compromised wallet;air-gapped wallets;cold wallets;adversarial attack model;offline wallet;air-gap covert channel techniques;Bitcoin's private keys;cryptocurrency wallets","","5","","75","","3 Jun 2019","","","IEEE","IEEE Conferences"
"Micro Air Vehicle Link (MAVlink) in a Nutshell: A Survey","A. Koubâa; A. Allouch; M. Alajlan; Y. Javed; A. Belghith; M. Khalgui","Robotics and Internet-of-Things Lab (RIOTU), Prince Sultan University, Riyadh, Saudi Arabia; School of Electrical and Information Engineering, Jinan University (Zhuhai Campus), Zhuhai, China; College of Computer and Information Sciences, King Saud University, Riyadh, Saudi Arabia; Robotics and Internet-of-Things Lab (RIOTU), Prince Sultan University, Riyadh, Saudi Arabia; College of Computer and Information Sciences, King Saud University, Riyadh, Saudi Arabia; School of Electrical and Information Engineering, Jinan University (Zhuhai Campus), Zhuhai, China","IEEE Access","16 Jul 2019","2019","7","","87658","87680","The micro air vehicle link (MAVLink in short) is a communication protocol for unmanned systems (e.g., drones and robots). It specifies a comprehensive set of messages exchanged between unmanned systems and ground stations. This protocol is used in major autopilot systems, mainly ArduPilot and PX4, and provides powerful features not only for monitoring and controlling unmanned systems missions but also for their integration into the Internet. However, there is no technical survey and/or tutorial in the literature that presents these features or explains how to make use of them. Most of the references are online tutorials and basic technical reports, and none of them presents comprehensive and systematic coverage of the protocol. In this paper, we address this gap, and we propose an overview of the MAVLink protocol, the difference between its versions, and it is potential in enabling Internet connectivity to unmanned systems. We also discuss the security aspects of the MAVLink. To the best of our knowledge, this is the first technical survey and tutorial on the MAVLink protocol, which represents an important reference for unmanned systems users and developers.","2169-3536","","10.1109/ACCESS.2019.2924410","Robotics and Internet of Things Laboratory, Prince Sultan University; Jinan University; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8743355","MAVLink;ArduPilot;PX4;Unmanned Aerial Vehicles (UAVs);Ground Control Stations (GCSs)","Protocols;Tutorials;Drones;Reliability;Payloads;Robots","aircraft control;autonomous aerial vehicles;embedded systems;microrobots;mobile robots;remotely operated vehicles;robot vision;telerobotics","autopilot systems;MAVLink protocol;unmanned systems users;microair vehicle link;communication protocol;unmanned system missions;unmanned system monitoring;ArduPilot;PX4","","28","","94","CCBY","21 Jun 2019","","","IEEE","IEEE Journals"
"A Deep Learning Model for Information Loss Prevention From Multi-Page Digital Documents","A. Guha; D. Samanta; A. Banerjee; D. Agarwal","Department of Data Science, CHRIST (Deemed to be University), Bengaluru, India; Department of Computer Science, CHRIST (Deemed to be University), Bengaluru, India; Department of Electrical and Computer Engineering, Microelectronic Technologies & Devices, National University of Singapore, Singapore; Department of Materials Science and Engineering, University of Pennsylvania, Philadelphia, PA, USA","IEEE Access","7 Jun 2021","2021","9","","80451","80465","World Wide Web has redefined almost all the business models in the past twenty-five to thirty years. IoT, Big Data, AI are some of the comparatively recent technologies which brought in a revolution in the digitization and management of data. Along with the revolution arose the need for data security and consumer privacy protection, primarily concerning financial institutions. The data breach of Equifax in 2017 and personal information leaks from Facebook in 2021 led to general skepticism among the customers of large corporations. The GLBA, 1999, also known as the Financial Modernization Act, was implemented by US federal law to enforce the financial institutions to protect their private information. Built upon the GLBA, guidelines are paved by FTC for all financial institutions of the United States of America, including TI companies. In this paper, an ANN-based content classification technique using MLP architecture in combination with n-gram TF-IDF feature descriptor is proposed to detect and protect the customers' sensitive information of a reputed TI company securing it's one of the digital image-document stores. The proposed technique is compared with other state-of-the-art strategies. Data samples from the digital document store of the company have been taken into consideration in the study, and the prediction accuracy metrics obtained are found to be substantially better and within the acceptable range defined by the organization's information security monitoring team.","2169-3536","","10.1109/ACCESS.2021.3084841","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9443107","Information security;artificial neural network;multi-layer perceptron;binary classification;data loss prevention;title insurance","Companies;Monitoring;Optical character recognition software;Licenses;Virtual private networks;Semantics;IP networks","Big Data;data privacy;deep learning (artificial intelligence);document handling;financial data processing;information retrieval;Internet;law;security of data;social networking (online);text analysis","information loss prevention;multipage digital documents;World Wide Web;business models;big data;comparatively recent technologies;digitization;data security;consumer privacy protection;financial institutions;personal information leaks;general skepticism;US federal law;private information;ANN-based content classification technique;n-gram TF-IDF feature descriptor;customers;reputed TI company;digital image-document stores;data samples;digital document store;organization;deep learning model;financial modernization act;GLBA;United States of America","","2","","52","CCBY","28 May 2021","","","IEEE","IEEE Journals"
"A Graph-Based Method for Active Outlier Detection With Limited Expert Feedback","Y. Li; Y. Wang; X. Ma; C. Qian; X. Li","Science and Technology on Parallel and Distributed Laboratory, National University of Defense Technology, Changsha, China; Science and Technology on Parallel and Distributed Laboratory, National University of Defense Technology, Changsha, China; College of Computer, National University of Defense Technology, Changsha, China; College of Computer, National University of Defense Technology, Changsha, China; College of Meteorology and Oceanography, National University of Defense Technology, Changsha, China","IEEE Access","25 Oct 2019","2019","7","","152267","152277","Labeled data, particularly for the outlier class, are difficult to obtain. Thus, outlier detection is typically regarded as an unsupervised learning problem. However, it still has an opportunity to obtain few labeled data. For example, a human analyst can give feedback to few data when he/she examines the results of an unsupervised outlier detection method. Moreover, the widely used unsupervised method for outlier detection cannot only take the labeled data into consideration nor use them properly. In this study, we first propose a graph-based method to endow the unsupervised method with the ability to consider few labeled data. Then, we extend our semi-supervised method to active outlier detection by incorporating the query strategy that selects top-ranked outliers. Comprehensive experiments on 12 real-world datasets demonstrate that our semi-supervised outlier detection method is comparable with the best of state-of-the-art approaches, and our active outlier detection method outperforms state-of-the-art methods.","2169-3536","","10.1109/ACCESS.2019.2947736","National Basic Research Program of China (973 Program)(grant numbers:2016YFB1000101); National Natural Science Foundation of China(grant numbers:61379052); Science Foundation of Ministry of Education of China(grant numbers:2018A02002); Natural Science Foundation for Distinguished Young Scholars of Hunan Province(grant numbers:14JJ1026); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8871105","Outlier detection;semi-supervised learning;active learning;graph-based method","Anomaly detection;Detectors;Semisupervised learning;Estimation;Licenses;Iterative methods;Task analysis","data mining;graph theory;query processing;unsupervised learning","top-ranked outlier selection;query strategy;labeled data;active outlier detection method;semisupervised outlier detection method;semisupervised method;graph-based method;unsupervised outlier detection method;unsupervised learning problem;outlier class;limited expert feedback","","","","42","CCBY","16 Oct 2019","","","IEEE","IEEE Journals"
"Deep Learning for Launching and Mitigating Wireless Jamming Attacks","T. Erpek; Y. E. Sagduyu; Y. Shi","Bradley Department of Electrical and Computer Engineering, Virginia Tech Research Center at Arlington, Arlington, VA, USA; Intelligent Automation, Inc., Rockville, MD, USA; Intelligent Automation, Inc., Rockville, MD, USA","IEEE Transactions on Cognitive Communications and Networking","7 Mar 2019","2019","5","1","2","14","An adversarial machine learning approach is introduced to launch jamming attacks on wireless communications and a defense strategy is presented. A cognitive transmitter uses a pre-trained classifier to predict the current channel status based on recent sensing results and decides whether to transmit or not, whereas a jammer collects channel status and ACKs to build a deep learning classifier that reliably predicts the next successful transmissions and effectively jams them. This jamming approach is shown to reduce the transmitter's performance much more severely compared with random or sensing-based jamming. The deep learning classification scores are used by the jammer for power control subject to an average power constraint. Next, a generative adversarial network is developed for the jammer to reduce the time to collect the training dataset by augmenting it with synthetic samples. As a defense scheme, the transmitter deliberately takes a small number of wrong actions in spectrum access (in form of a causative attack against the jammer) and therefore prevents the jammer from building a reliable classifier. The transmitter systematically selects when to take wrong actions and adapts the level of defense to mislead the jammer into making prediction errors and consequently increase its throughput.","2332-7731","","10.1109/TCCN.2018.2884910","Army Research Laboratory(grant numbers:W911NF-17-C-0090); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8558114","Cognitive radio;jammer;adversarial machine learning;deep learning;generative adversarial network;power control","Jamming;Sensors;Radio transmitters;Wireless communication;Deep learning;Receivers","cognitive radio;jamming;learning (artificial intelligence);radio networks","deep learning classifier;jamming approach;deep learning classification scores;power control subject;average power constraint;generative adversarial network;causative attack;adversarial machine;wireless communications;defense strategy;cognitive transmitter;pre-trained classifier;wireless jamming attacks","","47","","41","IEEE","4 Dec 2018","","","IEEE","IEEE Journals"
"Supervisor Obfuscation Against Actuator Enablement Attack","Y. Zhu; L. Lin; R. Su","Nanyang Technological University, School of Electrical and Electronic Engineering, Singapore; Nanyang Technological University, School of Electrical and Electronic Engineering, Singapore; Nanyang Technological University, School of Electrical and Electronic Engineering, Singapore","2019 18th European Control Conference (ECC)","15 Aug 2019","2019","","","1760","1765","In this paper, we propose and address the problem of supervisor obfuscation against actuator enablement attack, in a common setting where the actuator attacker can eavesdrop the control commands issued by the supervisor. We propose a method to obfuscate an (insecure) supervisor to make it resilient against actuator enablement attack in such a way that the behavior of the original closed-loop system is preserved. An additional feature of the obfuscated supervisor, if it exists, is that it has exactly the minimum number of states among the set of all the resilient and behavior-preserving supervisors. Our approach involves a simple combination of two basic ideas: 1) a formulation of the problem of computing behavior-preserving supervisors as the problem of computing separating finite state automata under controllability and observability constraints, which can be tackled by using SAT solvers, and 2) the use of a recently proposed technique for the verification of attackability in our setting, with a normality assumption imposed on both the actuator attackers and supervisors.","","978-3-907144-00-8","10.23919/ECC.2019.8795844","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8795844","cyber-physical systems;discrete-event systems;actuator attack;supervisory control","","closed loop systems;computability;finite state machines;security of data","actuator attackers;supervisor obfuscation;actuator enablement attack;actuator attacker;obfuscated supervisor;behavior-preserving supervisors;closed-loop system;normality assumption;attackability;finite state automata;SAT solvers","","5","","25","","15 Aug 2019","","","IEEE","IEEE Conferences"
"A Framework for Cyber Threat Intelligence Extraction from Raw Log Data","M. Landauer; F. Skopik; M. Wurzenberger; W. Hotwagner; A. Rauber","Austrian Institute of Technology,Dept. for Digital Safety and Security,Vienna,Austria; Austrian Institute of Technology,Dept. for Digital Safety and Security,Vienna,Austria; Austrian Institute of Technology,Dept. for Digital Safety and Security,Vienna,Austria; Austrian Institute of Technology,Dept. for Digital Safety and Security,Vienna,Austria; Inst. of Information Systems Engineering, Vienna University of Technology,Vienna,Austria","2019 IEEE International Conference on Big Data (Big Data)","24 Feb 2020","2019","","","3200","3209","Intrusion Detection Systems (IDS) rely on the availability and correctness of Indicators of Compromise (IoC), i.e., artifacts such as IP addresses that are known to correspond to malicious system activities. However, the simple nature and limited validity of these indicators impairs protection against cyber threats. Tactics, Techniques and Procedures (TTP) provide abstract information on attacker behavior, but are only available in human-readable format that prevents automatic detection using IDSs. In this paper we therefore propose an approach that extracts cyber threat intelligence from raw log data and combines the advantages of IoCs and TTPs by producing detectable patterns of complex system behavior. Other than existing approaches, our approach employs log data anomaly detection to disclose suspicious log events, which are used for iterative clustering, pattern recognition, and refinement. Our evaluations show that automatically extracted threat intelligence corresponding to a multi-step attack is suitable for detection of the same attack on another system.","","978-1-7281-0858-2","10.1109/BigData47090.2019.9006328","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9006328","threat intelligence;log data;anomaly detection;pattern recognition","Anomaly detection;IP networks;Security;Manuals;Data models","computer network security;IP networks;pattern clustering;system monitoring","IP addresses;malicious system activities;cyber threats;abstract information;attacker behavior;human-readable format;automatic detection;raw log data;detectable patterns;complex system behavior;log data anomaly detection;suspicious log events;iterative clustering;cyber threat intelligence extraction;intrusion detection systems;IoC;indicators of compromise;pattern recognition;multistep attack","","2","","22","","24 Feb 2020","","","IEEE","IEEE Conferences"
"Recent Advances in Machine Learning-based Anomaly Detection for Industrial Control Networks","Q. Wang; H. Chen; Y. Li; B. Vucetic","School of Electrical and Information Engineering, The University of Sydney, Sydney, Australia; School of Electrical and Information Engineering, The University of Sydney, Sydney, Australia; School of Electrical and Information Engineering, The University of Sydney, Sydney, Australia; School of Electrical and Information Engineering, The University of Sydney, Sydney, Australia","2019 1st International Conference on Industrial Artificial Intelligence (IAI)","30 Sep 2019","2019","","","1","6","The convergence of operation technology (OT) and information and communication technology (ICT) in industrial control networks presents new challenges for anomaly detection algorithms. Machine learning has achieved great success over the past few years, which has also been considered as one of the popular solutions for anomaly detection in industrial control networks. In this paper, we survey the recent work on anomaly detection for industrial control networks exploiting machine learning techniques. We first summarize major differences between OT and ICT and analyze the corresponding advantages and disadvantages for anomaly detection. Based on the features of the industrial control networks, existing work are classified into data-based learning and industrial network-specified learning methods. We analyze the pros and cons of these two learning methods. We finally point out the promising future work within this research area.","","978-1-7281-3593-9","10.1109/ICIAI.2019.8850828","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8850828","Machine learning;anomaly detection;industrial control networks","Anomaly detection;Industrial control;Feature extraction;Machine learning;Protocols;Security;Information and communication technology","industrial control;learning (artificial intelligence);networked control systems","machine learning-based anomaly detection;industrial control networks;anomaly detection algorithms;machine learning techniques;operation technology;information-and-communication technology;data-based learning;OT;ICT","","1","","28","","30 Sep 2019","","","IEEE","IEEE Conferences"
"Assessing Optimizer Impact on DNN Model Sensitivity to Adversarial Examples","Y. Wang; J. Liu; J. Mišić; V. B. Mišić; S. Lv; X. Chang","Beijing Key Laboratory of Security and Privacy in Intelligent Transportation, Beijing Jiaotong University, Beijing, China; Beijing Key Laboratory of Security and Privacy in Intelligent Transportation, Beijing Jiaotong University, Beijing, China; Department of Computer Science, Ryerson University, Toronto, ON, Canada; Department of Computer Science, Ryerson University, Toronto, ON, Canada; Beijing Key Laboratory of Security and Privacy in Intelligent Transportation, Beijing Jiaotong University, Beijing, China; Beijing Key Laboratory of Security and Privacy in Intelligent Transportation, Beijing Jiaotong University, Beijing, China","IEEE Access","28 Oct 2019","2019","7","","152766","152776","Deep Neural Networks (DNNs) have been gaining state-of-the-art achievement compared with many traditional Machine Learning (ML) models in diverse fields. However, adversarial examples challenge the further deployment and application of DNNs. Analysis has been carried out for studying the reasons of DNNs' vulnerability to adversarial perturbation and focused on model architecture. No research has been done on investigating the impact of optimization algorithms (namely, optimizers in DNNs) employed in training DNN models on models' sensitivity to adversarial examples. This paper aims to study this impact from an experimental perspective. We analyze the sensitivity of a model not only from the aspect of white-box and black-box attack setups, but also from the aspect of different types of datasets. Four common optimizers, SGD, RMSprop, Adadelta, and Adam, are investigated on structured and unstructured datasets. Extensive experiment results indicate that an optimization algorithm does pose effects on the DNN model sensitivity to adversarial examples. That is, when training models and generating adversarial examples, Adam optimizer can generate better quality adversarial examples for structured datasets, and Adadelta optimizer can generate better quality adversarial examples for unstructured datasets. In addition, the choice of optimizers does not affect the transferability of adversarial examples.","2169-3536","","10.1109/ACCESS.2019.2948658","National Natural Science Foundation of China(grant numbers:61672092); Northwestern Polytechnical University(grant numbers:2018JBZ103); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8878095","Adversarial examples;deep neural network;machine learning;stochastic gradient descent optimization algorithm;transferability","Optimization;Sensitivity;Neural networks;Training;Jacobian matrices;Machine learning;Perturbation methods","learning (artificial intelligence);neural nets;optimisation","Adam optimizer;optimizer impact;DNN model sensitivity;adversarial perturbation;model architecture;optimization algorithm;DNN model training;white-box attack;black-box attack setups;training models;DNN vulnerability;adadelta optimizer","","5","","41","CCBY","21 Oct 2019","","","IEEE","IEEE Journals"
"Enhancing the Security of Unmanned Aerial Systems using Digital-Twin Technology and Intrusion Detection","B. Fraser; S. Al-Rubaye; S. Aslam; A. Tsourdos","Cranfield University,School of Aerospace, Transport and Manufacturing,Cranfield,United Kingdom; Cranfield University,School of Aerospace, Transport and Manufacturing,Cranfield,United Kingdom; Cranfield University,School of Aerospace, Transport and Manufacturing,Cranfield,United Kingdom; Cranfield University,School of Aerospace, Transport and Manufacturing,Cranfield,United Kingdom","2021 IEEE/AIAA 40th Digital Avionics Systems Conference (DASC)","15 Nov 2021","2021","","","1","10","In this paper the general susceptibilities of Unmanned Aerial Vehicles (UAVs) against modern-cyber threats are explored and potential solutions proposed. This is achieved by applying digital-twin architectures and data-driven methods to UAVs to facilitate identification of real-time intrusions and anomalies. These concepts are validated by performing novelty detection on open access UAV flight data with GPS spoofing attacks, which represents a typical system use-case. Multiple machine learning models are trained to demonstrate the feasibility of detecting modern cyber-intrusions and anomalies using the digital-twin architecture. This includes both classical and deep learning techniques to help identify the most suitable model types for the proposed design. The overall results are positive and help highlight the potential of digital-twin architectures for the UAV contexts.","2155-7209","978-1-6654-3420-1","10.1109/DASC52595.2021.9594321","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9594321","Digital-twin;Machine Learning;Novelty Detection;UAV;UAS;Intrusion Detection;Cyber-security","Adaptation models;Analytical models;Prototypes;Unmanned aerial vehicles;Data models;Real-time systems;Security","","","","","","32","","15 Nov 2021","","","IEEE","IEEE Conferences"
"Identifying malicious activities from system execution traces","E. Aharoni; R. Peleg; S. Regev; T. Salman","IBM Research, Haifa, Israel; IBM Security, Tel Aviv, Israel; IBM Security, Tel Aviv, Israel; IBM Research, Haifa, Israel","IBM Journal of Research and Development","27 Jul 2016","2016","60","4","5:1","5:7","Every day, massive amounts of system events from software agents deployed at endpoint devices across the world are received by the IBM Trusteer security group. The software associated with each event is verified with respect to third-party malware inspection services such as VirusTotal. Unfortunately, many events are associated with software that is unrecognized by inspection services. As a result, it is impossible to manually investigate and react to all of them. Traditional quantitative analysis is nearly useless because benign anomalies and attacks are indiscernible. We developed a system that continuously and automatically processes streaming data to help identify suspicious activity. The data comprises low-level traces of process activity. Each streamed activity is augmented with a signature that heuristically biases the degree of suspicion associated with the activity. The system then flags activities that are unknown to inspection services and likely to be malicious. It extracts behavioral and statistical information from the events, builds a predictive model based on supervised learning, and ranks the events suspected of being malicious. We tested the system using VirusTotal on three months of historical data. The results showed we were able to predict more than two thirds of the malicious events unknown at that time, with less than a 2% false positive rate.","0018-8646","","10.1147/JRD.2016.2559358","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7523355","","Malware;Feature extraction;Computer security;Inspection;Databases;Predictive models","","","","3","","32","IBM","27 Jul 2016","","","IBM","IBM Journals"
