"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Guest Editorial: Special Issue on Security and Privacy of Distributed Algorithms and Network Systems","",,"IEEE Transactions on Automatic Control","27 Aug 2020","2020","65","9","3725","3727","The articles in this special issue focus on security and privacy of distributed algorithms and network systems. The integration of computation, communication, and control technologies has led to the widespread emergence of large scale engineering systems. These network systems are deployed in numerous fields, including electric and smart grids, transportation and smart cities, health-care and manufacturing, and so forth. Due to the rapid growth in number of geographically deployed units, such as sensors, computers and controllers, traditional centralized control and optimization algorithms may not be efficient, robust, or even applicable at all. Instead, distributed control and optimization algorithms offer a promising and desirable approach to operate and guarantee the well functioning of network systems. The aim of this special issue is to provide a window into the recent developments of the fundamentals and applications of security and privacy of distributed algorithms in network systems.","1558-2523","","10.1109/TAC.2020.3004329","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9179108","","Special issues and sections;Network security;Privacy;Distributed algorithms;Optimization;Network intrusion detection;Control systems","","","","","","0","IEEE","27 Aug 2020","","","IEEE","IEEE Journals"
"Series Editorial: The Third Issue of the Series on Machine Learning in Communications and Networks","G. Y. Li; W. Saad; A. Ozgur; P. Kairouz; Z. Qin; J. Hoydis; Z. Han; D. Gunduz; J. Elmirghani","Department of Electrical and Electronic Engineering, Imperial College London, London, U.K; Electrical and Computer Engineering Department, Virginia Tech, Blacksburg, VA, USA; Department of Electrical Engineering, Stanford University, Stanford, CA, USA; Google AI, Mountain View, CA, USA; School of Electronic Engineering and Computer Science, Queen Mary University of London, London, U.K; NVIDIA Research, Sophia Antipolis, France; Electrical and Computer Engineering Department, University of Houston, Houston, TX, USA; Department of Electrical and Electronic Engineering, Imperial College London, London, U.K; School of Electronic and Electrical Engineering, University of Leeds, Leeds, U.K","IEEE Journal on Selected Areas in Communications","15 Jul 2021","2021","39","8","2267","2270","The Second Call for Papers of the Series on Machine Learning in Communications and Networks has continued to receive a great number of high-quality papers covering various aspects of intelligent communication systems. In addition to those already published, we include in this issue 27 articles that have been submitted to the call. In the following, we provide a brief review of key contributions of papers in this issue according to their topics.","1558-0008","","10.1109/JSAC.2021.3087366","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9487483","","Special issue sand sections;Machine learning;Communication networks;Communication systems;Intelligent systems","","","","","","0","IEEE","15 Jul 2021","","","IEEE","IEEE Journals"
"Editorial: Third Quarter 2020 IEEE Communications Surveys and Tutorials","Y. Lin","Distinguished Professor, Department of Computer Science, National Chiao Tung University, Hsinchu, Taiwan","IEEE Communications Surveys & Tutorials","21 Aug 2020","2020","22","3","1466","1471","I Welcome you to the third issue of the IEEE Communications Surveys and Tutorials in 2020. This issue includes 20 papers covering different aspects of communication networks. In particular, these articles survey and tutor various issues in “Wireless, Optical, and Sensor Communications,” “IoT and M2M,” “Network Security,” and “Internet Technologies.” A brief account for each of these papers is given below.","1553-877X","","10.1109/COMST.2020.3013455","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9173612","","","","","","","","0","IEEE","21 Aug 2020","","","IEEE","IEEE Journals"
"IEEE Access Special Section Editorial: Security and Privacy in Emerging Decentralized Communication Environments","X. Cheng; Z. Liu; X. Du; S. Yu; L. Mostarda","Department of Computer Science, Middlesex University, London, U.K.; College of Cyber Science and College of Computer Science, Nankai University, Tianjin, China; Department of Computer and Information Sciences, Temple University, Philadelphia, PA, USA; School of Computer Science, University of Technology Sydney, Ultimo, NSW, Australia; Computer Science Department, Università di Camerino, Camerino, Italy","IEEE Access","13 May 2021","2021","9","","68880","68887","Due to the COVID-19 epidemic, face-to-face team working has changed into distanced work from home. Modern, decentralized digital communication environments are changing with the availability of new technologies and the development of new real-world applications, which lead to novel challenges in security and privacy protection. 5G/6G mobile applications, the smart Internet of Things (IoT) devices, big data applications, and cloud systems are developing to better meet new requirements. Mobile–cloud architecture is emerging as 5G /6G mobile IoT devices are generating large volumes of data which need cloud infrastructure to process. Many IoT systems and cloud systems are decentralized, and new security and privacy protection solutions are emerging in decentralized networks. The increasing interdependence of IT solutions accepted by society has led to a sharp increase in data. As a result, the chances of data leakage or privacy infringement also increase, along with the need for new solutions for digital security and privacy protection.","2169-3536","","10.1109/ACCESS.2021.3075818","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9430649","","","","","","","","0","CCBY","13 May 2021","","","IEEE","IEEE Journals"
"Guest Editorial: Special Issue on Internet of Things for Industrial Security for Smart Cities","H. Lu; P. -H. Ho; M. Guizani","School of Engineering, Kyushu Institute of Technology, Kitakyushu, Japan; Department of Electrical and Computer Engineering, University of Waterloo, Waterloo, ON, Canada; College of Engineering, Qatar University, Doha, Qatar","IEEE Internet of Things Journal","7 Apr 2021","2021","8","8","6140","6142","More than half of the world’s current population resides in urban areas to compare to just 30% in the 1950s. The process of urbanization leads to exurban sprawl, the formation of slums, scattered workplaces, and aging infrastructure. These may cause huge inefficiencies in energy use, traffic, governance, waste management, and pollution, among others. To overcome these social, economic, and environmental challenges, public and private sectors invest heavily in smart city technologies. However, the risks of using smart technologies due to security breaches and cyberattacks in critical sectors should be well addressed.","2327-4662","","10.1109/JIOT.2021.3067077","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9398163","","Special issues and sections;Smart cities;Security;Internet of Things;Computer crime;Industrial Internet of Things;Blockchain","","","","","","0","IEEE","7 Apr 2021","","","IEEE","IEEE Journals"
"Guest Editorial Smart Grid Cyber-Physical Security","Y. Zhang; D. Yau; S. Zonouz; D. Jin; M. Qiu; M. Erol-Kantarci","University of Oslo, Oslo, Norway; Singapore University of Technology and Design, Singapore; Rutgers University, New Brunswick, NJ, USA; Illinois Institute of Technology, Chicago, IL, USA; Pace University, New York, NY, USA; University of Ottawa, Ottawa, ON, Canada","IEEE Transactions on Smart Grid","21 Aug 2017","2017","8","5","2409","2410","This special section is devoted to the latest research advances in cyber-physical security and privacy of smart grids. A smart grid integrates advanced communication technologies and efficient bi-directional energy dispatch into the physical grid with the goal of achieving effective and efficient power management. However, the integration would make the mission-critical energy infrastructure more vulnerable to a wide variety of malicious cyber-attacks. Therefore, it is imperative to investigate the critical threats to the smart grid cyber-physical security and privacy, as well as to propose effective countermeasures to improve security and resilience of the smart grid.","1949-3061","","10.1109/TSG.2017.2735244","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8013912","","Special issues and sections;Cyber-physical systems;Privacy;Resilience;Intrusion detection;Microgrids;Fault tolerance","","","","4","","","IEEE","21 Aug 2017","","","IEEE","IEEE Journals"
"Special Issue on Methods and Infrastructures for Data Mining at the Edge of Internet of Things","G. Fortino; R. Buyya; M. Chen; F. Herrera","Department of Informatics, Modeling, Electronics and Systems, University of Calabria, Rende, Italy; Cloud Computing and Distributed Systems (CLOUDS) Laboratory School of Computing and Information Systems, University of Melbourne, Melbourne, VIC, Australia; School of Computer Science and Technology, Huazhong University of Science and Technology, Wuhan, China; Computer Science and Artificial Intelligence Department, Universidad de Granada, Granada, Spain","IEEE Internet of Things Journal","22 Jun 2021","2021","8","13","10220","10221","The Internet of Things (IoT) enables the interconnection of new cyber–physical devices that generate significant traffic of distributed, heterogeneous, and dynamic data at the network edge. Since several IoT applications demand for short response times (e.g., industrial applications, emergency management, real-time systems, and healthcare systems) and, at the same time, rely on resource-constrained devices, the adoption of traditional data mining techniques is neither effective nor efficient. Therefore, conventional data mining techniques need to be adjusted for optimizing response times, energy consumption, and data traffic while still providing adequate accuracy as required by the IoT applications.","2327-4662","","10.1109/JIOT.2021.3075304","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9462566","","","","","","","","0","IEEE","22 Jun 2021","","","IEEE","IEEE Journals"
"Conference program","",,"2017 IEEE 16th International Symposium on Network Computing and Applications (NCA)","11 Dec 2017","2017","","","Proc-iii","Proc-viii","Provides a listing of current committee members and society officers.","","978-1-5386-1465-5","10.1109/NCA.2017.8171318","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8171318","","","","","","","","","","11 Dec 2017","","","IEEE","IEEE Conferences"
"Introduction to the Special Issue on Data Mining for Cybersecurity","N. Japkowicz; Y. Elovici",American University; Ben-Gurion University of the Negev,"IEEE Intelligent Systems","11 Jun 2018","2018","33","2","3","4","Data mining techniques that explore data in order to discover hidden patterns and develop predictive models have proven to be effective in tackling information security challenges.","1941-1294","","10.1109/MIS.2018.022441345","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8378972","data mining;cybersecurity;user authentication;biometrics;SCADA;vulnerability assessment;network anomaly detection;intrusion detection;text mining;transfer learning;data stream mining;temporal analysis","Special issues and sections;Data mining;Computer security;Biometrics (access control);Authentication;Intrusion detection;Streaming media;Text mining;SCADA systems;Anomaly detection","","","","1","","","","11 Jun 2018","","","IEEE","IEEE Magazines"
"IEEE Access Special Section Editorial: Communications in Harsh Environments","Q. Liang; T. S. Durrani; X. Wang; W. Wang; J. Koh; Q. Wu","Department of Electrical Engineering, The University of Texas at Arlington, Arlington, TX, USA; Department of Electronic and Electrical Engineering, University of Strathclyde, Glasgow, U.K.; LinkedIn Corporation, San Jose, CA, USA; College of Electronic and Communication Engineering, Tianjin Normal University, Tianjin, China; Department of Electronics and Electrical Engineering, Gyeongsang National University, Daegu, South Korea; EERO LLC Amazon, San Francisco, CA, USA","IEEE Access","11 May 2021","2021","9","","67706","67712","Communication systems deployed in harsh environments, such as high-speed trains, subways, deserts, trenches, forests, and underground mines, should be specially constructed to withstand extreme conditions such as high or low temperatures, corrosive humidity, extreme weather, or excessive dust and dirt. Such applications require specially designed wireless communication, fiber-optic communications, satellite communication, or signal processing techniques that can perform under extreme conditions and meet the QoS, security, and reliability requirements. Quite often, communications in harsh environments have an extremely low signal-to-noise ratio (SNR), high Doppler shift, and long latency, and often consume more power and energy. Bandwidth limitation in harsh environments requires spectrum efficient communications. The current state of art technologies such as massive MIMO, advanced modulation and channel coding, artificial intelligence, and signal processing provide different venues to explore this challenging area.","2169-3536","","10.1109/ACCESS.2021.3077176","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9428626","","","","","","","","0","CCBY","11 May 2021","","","IEEE","IEEE Journals"
"Attendee List","",,"2020 International Conference on Electrical, Communication, and Computer Engineering (ICECCE)","28 Aug 2020","2020","","","1","9","Presents an entry for each attendee of this conference with contact information.","","978-1-7281-7116-6","10.1109/ICECCE49384.2020.9179198","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9179198","","","","","","","","","","28 Aug 2020","","","IEEE","IEEE Conferences"
"IEEE Access Special Section Editorial: Artificial Intelligence (AI)-Empowered Intelligent Transportation Systems","E. Ngai; C. Chen; A. M. Tolba; M. S. Obaidat; F. Wang","Department of Electrical and Electronic Engineering, The University of Hong Kong, Hong Kong; College of Computer Science, Chongqing University, Chongqing, China; Department of Computer Science, King Saud University, Riyadh, Saudi Arabia; University of Sharjah, Sharjah, United Arab Emirates; Huawei Technologies Company Ltd., Shenzhen, China","IEEE Access","14 May 2021","2021","9","","69492","69497","The topic of Artificial Intelligence (AI)-Empowered Intelligent Transportation Systems (ITS) has drawn more attention recently, with the rapid development of ubiquitous networks and smart vehicles. Researchers around the world have been working on new automotive applications to create a comfortable and safer driving environment. Current challenges include: how to run computing-intensive applications on vehicles; how to enable real-time feedback between vehicles and the traffic management server based on the current Vehicle-to-Vehicle (V2V) and Vehicle-to-Infrastructure (V2I) communication modes; and how to provide efficient computing capabilities for resource-consumption applications and reasonable resource allocation for vehicles and infrastructures. Recently, AI has made remarkable achievements in many fields such as image processing, pattern recognition, and natural language processing. It is also involved in computing-intensive applications, such as autopilot and real-time navigation through V2V or V2I. However, AI-Empowered ITS is still in its infancy. How can AI be integrated with ITS and function well in dynamic vehicular network scenarios? In addition, there are still questions on how to design more efficient AI solutions for resource management and coordination in ITS.","2169-3536","","10.1109/ACCESS.2021.3074996","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9431608","","","","","","","","0","CCBY","14 May 2021","","","IEEE","IEEE Journals"
"Editorial: First Quarter 2020 IEEE Communications Surveys and Tutorials","Y. Lin",Network Benchmarking LabIEEE Communications Surveys and Tutorials National Chiao Tung University Director,"IEEE Communications Surveys & Tutorials","10 Mar 2020","2020","22","1","1","7","I welcome you to the first issue of the IEEE COMMUNICATIONS SURVEYS AND TUTORIALS in 2020. This issue includes 25 papers covering different aspects of communication networks. In particular, these articles survey and tutor various issues in “Wireless and Cellular Communications,” “5G Communications,” “Vehicular and Sensor Communications,” “IoT and M2M,” “SDN and NFV,” “Internet Technologies,” and “Network Security.” A brief account for each of these papers is given below.","1553-877X","","10.1109/COMST.2020.2976449","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9031615","","","","","","","","0","IEEE","10 Mar 2020","","","IEEE","IEEE Journals"
"Guest Editorial Introduction to the Special Issue on Deep Learning Models for Safe and Secure Intelligent Transportation Systems","A. Jolfaei; N. Kumar; M. Chen; K. Kant","Department of Computing, Macquarie University, Sydney, NSW, Australia; Department of Computer Science and Engineering, Thapar Institute of Engineering and Technology, Patiala, India; School of Computer Science and Technology, Huazhong University of Science and Technology, Wuhan, China; Department of Computer and Information Sciences, Temple University, Philadelphia, PA, USA","IEEE Transactions on Intelligent Transportation Systems","12 Jul 2021","2021","22","7","4224","4229","The autonomous vehicular technology is approaching a level of maturity that gives confidence to end-users in many cities around the world for their usage so as to share the roads with manual vehicles. Autonomous and manual vehicles have different capabilities which may result in surprising safety, security, and resilience impacts when mixed together as a part of the intelligent transportation system (ITS). For example, autonomous vehicles can communicate electronically with one another, make fast decisions and associated actuation, and generally act deterministically. In contrast, manual vehicles cannot communicate electronically, are limited by the capabilities and slow reaction of human drivers, and may show some uncertainty and even irrationality in behavior due to the involvement of humans. At the same time, humans can react properly to more complex situations than autonomous vehicles. Unlike manual vehicles, the security of computing and communications of autonomous vehicles can be compromised thereby precluding them from achieving individual or group goals.","1558-0016","","10.1109/TITS.2021.3090721","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9480797","","Special issues and sections;Deep learning;Safety;Security;Autonomous vehicles;Intrusion detection;Generative adversarial networks;Vehicular ad hoc networks","","","","","","0","IEEE","12 Jul 2021","","","IEEE","IEEE Journals"
"IEEE Access Special Section Editorial: Scalable Deep Learning for Big Data","L. Han; D. Zhang; O. Rana; Y. Pan; S. Jabbar; M. Yousif; M. Aloqaily","Department of Computing and Mathematics, Manchester Metropolitan University, Manchester, U.K.; College of Computer Science and Technology, Nanjing University of Aeronautics and Astronautics, Nanjing, China; School of Computer Science and Informatics, Cardiff University, Cardiff, U.K.; Department of Computer Science, Georgia State University, Atlanta, GA, USA; Department of Computational Science, The University of Faisalabad, Faisalabad, Pakistan; DXC Technology, Tysons, VA, USA; Faculty of Engineering, Al Ain University, Al Ain, United Arab Emirates","IEEE Access","9 Dec 2020","2020","8","","216617","216622","Deep learning (DL) has emerged as a key application exploiting the increasing computational power in systems such as GPUs, multicore processors, Systems-on-Chip (SoC), and distributed clusters. It has also attracted much attention in discovering correlation patterns in data in an unsupervised manner and has been applied in various domains including speech recognition, image classification, natural language processing, and computer vision. Unlike traditional machine learning (ML) approaches, DL also enables dynamic discovery of features from data. In addition, now, a number of commercial vendors also offer accelerators for deep learning systems (such as Nvidia, Intel, and Huawei).","2169-3536","","10.1109/ACCESS.2020.3041166","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9289018","","","","","","","","0","CCBY","9 Dec 2020","","","IEEE","IEEE Journals"
"ACM CCS 2016 Interviews, Part 2","A. Sadeghi; S. Zeitouni",Technische Universität Darmstadt; Technische Universität Darmstadt,"IEEE Security & Privacy","9 Jun 2017","2017","15","3","70","76","IEEE Security & Privacy met with several interesting speakers at the 23rd ACM Conference on Computer and Communications Security (CCS), held 24-28 October 2016 in Vienna. IEEE S&P is highlighting these interviews in its Spotlight department. This issue features MIT Lincoln Laboratory's Hamed Okhravi, cryptographer and cryptanalyst Bart Preneel of KU Leuven, and former assistant director for US federal cybersecurity Gregory Shannon. They discuss issues ranging from moving-target defenses to Certificate Authorities to education and government regulation and strategies.","1558-4046","","10.1109/MSP.2017.52","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7945229","cryptography;privacy;security;cybersecurity;international security;education;conferences;moving-target defenses;software;legacy systems;ACM Conference on Computer and Communications Security;CCS;Certificate Authorities;CAs;regulation;transparency;federal government;Barack Obama;publishing models","","","","","","","","","9 Jun 2017","","","IEEE","IEEE Magazines"
"Guest Editors' Introduction: Special Section on Learning, Games, and Security","C. Dimitrakakis; T. Karygiannis; A. Mitrokotsa","LIA, EPFL, Station 14, CH-1015, Lausanne; National Institute of Standards and Technology, Gaithersburg, MD 20899; LASEC, EPFL, Station 14, CH-1015, Lausanne","IEEE Transactions on Dependable and Secure Computing","11 May 2012","2012","9","4","449","450","The articles in this special section are devoted to the topic of learning, computer games and system security.","1941-0018","","10.1109/TDSC.2012.45","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6198847","","Special issues and sections;Games;Learning systems;Computer security;Security","","","","","","","","11 May 2012","","","IEEE","IEEE Journals"
"Special Issue on Robustness and Efficiency in the Convergence of Artificial Intelligence and IoT","M. Qiu; B. Thuraisingham; M. Daneshmand; H. Ning; P. Barnaghi","Department of Electrical Engineering, Columbia University, New York, NY, USA; Department of Computer Science, University of Texas at Dallas, Richardson, TX, USA; School of Business, Stevens Institute of Technology, Hoboken, NJ, USA; School of Computer and Communication Engineering, University of Science and Technology Beijing, Beijing, China; Academic and Research Departments, University of Surrey, Guildford, U.K.","IEEE Internet of Things Journal","4 Jun 2021","2021","8","12","9460","9462","Today, the Internet of Things (IoT) is increasingly flourishing with establishing ubiquitous connections between smart devices and objects, and by 2020, there will be a total of 30 billion connected things reported by IDC. The unprecedented data explosion provides immense opportunities for valuable information mining. At the same time, it also floods the infrastructure with tremendous values it necessarily handles and proposes high challenges to traditional data storing or processing techniques. On the other hand, artificial intelligence (AI) has become a key component for many applications that profoundly change our lives. Machine learning, especially deep learning (DL) technologies, vastly improves traditional computer science and networking technologies. The convergence of AI and IoT enables data to be quickly explored and turned into significant decisions. For companies and enterprises, AI enhances the speed and accuracy of data processing for instant market strategies.","2327-4662","","10.1109/JIOT.2021.3073800","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9447309","","","","","","","","0","IEEE","4 Jun 2021","","","IEEE","IEEE Journals"
"Guest Editorial Deep Packet Inspection: Algorithms, Hardware, and Applications","Y. Lin; P. Lin; V. K. Prasanna; H. J. Chao; J. W. Lockwood",NA; NA; NA; NA; NA,"IEEE Journal on Selected Areas in Communications","27 Nov 2014","2014","32","10","1781","1783","The thirteen articles in this special section explore the technology of deep packet inspection (DPI). DPI examines the content in packet payloads to search for signatures of network applications, signs of malicious activities, and leaks of sensitive information, rather than just examine packet headers for information such as IP addresses and port numbers. The inspection provides network devices with rich information of application protocol messages in packet payloads, and enables them to make intelligent decisions in packet processing based on the information. The papers are organized into the following four sections: (1) Scalable Algorithms and Architectures for DPI, (2) Network Traffic Analysis with DPI, (3) Network Protocol Identification with DPI, and (4) Network Security Analysis with DPI. ","1558-0008","","10.1109/JSAC.2014.2371093","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6969172","","Special issues and sections;Payloads;Telecommunication traffic;IP networks;Intrusion detection;Telecommunication network management;Payloads;Algorithm design and analysis;Computer applications;Malware","","","","3","","1","IEEE","27 Nov 2014","","","IEEE","IEEE Journals"
"Guest Editors’ Introduction to the Joint Special Section on Secure and Emerging Collaborative Computing and Intelligent Systems","Y. Hong; V. Issarny; S. Nepal; M. Srivatsa","Department of Computer Science, Illinois Institute of Technology, Chicago, IL, USA; Inria, Talence, France; CSIRO‘s Data61, Sydney, NSW, Australia; IBM Research, Yorktown Heights, NY, USA","IEEE Transactions on Dependable and Secure Computing","8 Jul 2021","2021","18","4","1511","1512","The papers in this special section focus on secure and emerging collaborative computing and intelligent systems. The Internet, coupled with recent advances in computing and information technologies, such as IoT, mobile edge/ cloud computing, cyber-physical-social systems, and artificial intelligence/machine learning/deep learning, have paved the way for creating next-generation smart and intelligent systems and applications that can have transformative impact in our society while accelerating rapid scientific discoveries and innovations. Unprecedented cyber-social and cyber-physical infrastructures and systems that span geographic boundaries are possible because of the Internet and the growing number of collaboration-enabling technologies. With newer technologies and paradigms getting increasingly embedded in the computing platforms and networked information systems/ infrastructures that form the digital foundation for our personal, organizational, and social processes and activities, it is increasingly becoming critical that the trust, privacy, and security issues in such digital environments are holistically addressed to ensure the safety and well-being of individuals as well as our society.","1941-0018","","10.1109/TDSC.2021.3076120","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9478313","","Special issues and sections;Deep learning;Blockchain;Privacy;Differential privacy;Intelligent systems;Smart devices;Predictive models;Intrusion detection","","","","","","0","IEEE","8 Jul 2021","","","IEEE","IEEE Journals"
"Welcome to the 39th (Virtual) Digital Avionics Systems Conference","",,"2020 AIAA/IEEE 39th Digital Avionics Systems Conference (DASC)","18 Nov 2020","2020","","","4","32","Greetings! Welcome to the 39th Digital Avionics Systems Conference (DASC). This year's conference is historic, being the first virtual DASC. It seems like yesterday though it was back in July of 2019, when I took up the mantle of leading the 39th Digital Avionics Systems Conference. Although it was originally planned as a live event in San Antonio, Texas, it was and still is, an immense honor for me to have the opportunity to lead this prestigious conference. It is a defining moment in my broad spatio-temporal journey from Ghana, through Sweden, to the USA; and, in my technical journey from Electrical Engineering through Computer Science to Human Factors in Aviation.","2155-7209","978-1-7281-9825-5","10.1109/DASC50938.2020.9256428","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9256428","","","","","","","","","","18 Nov 2020","","","IEEE","IEEE Conferences"
"Guest EditorialIntroduction to the Special Section on Vehicular Networks in the Era of 6G: End-Edge-Cloud Orchestrated Intelligence","Y. Zhang; Y. Zhang; J. Ren; J. Misic; A. M. Tulino","Chinese Academy of Engineering, Tsinghua University, Beijing, China; Central South University, Changsha, China; Central South University, Changsha, China; Ryerson University, Toronto, ON, Canada; New York University, New York, NY, USA","IEEE Transactions on Vehicular Technology","8 Jul 2021","2021","70","6","5192","5196","The articles in this special section focus on vehicular networks in the era of 6G mobile communication. With the growth of the vehicle population, vehicular networks play a key role in building safe, efficient, and intelligent transport systems and has been attracting a lot of attention from both academic and industrial communities around the world. The rise of autonomous driving technology and the prosperity of mobile applications, e.g., real-time video analytic, image-aided navigation, natural language processing, and etc, have brought tremendous pressure on current vehicular networks, e.g., high bandwidth, ultra-low latency, high reliability, high security, powerful computation capability, and massive connections. It is necessary to continue to develop vehicular networks by combining the latest research intends in other fields to meet quickly rising communication and computation demands. The upcoming 6G technology, which provides Holographic and Artificial Intelligence (AI) enabled communications, together with the increasing implementation of artificial intelligence in mobile devices, will lead to a new research trend to end-edge-cloud orchestrated computing with intelligence. It means that, not only the intelligent communication protocols, but also the intelligent computing resource management and machine learning algorithms among the mobile vehicles, the edge and the cloud, should be redesigned to support the development of vehicular networks.","1939-9359","","10.1109/TVT.2021.3084829","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9477551","","Special issues and sections;6G mobile communication;Security;Processor scheduling;Resource management;Reinforcement learning;Mobile ad hoc networks;Data privacy","","","","","","0","IEEE","8 Jul 2021","","","IEEE","IEEE Journals"
"2020 Index IEEE Communications Surveys&Tutorials Vol. 22","",,"IEEE Communications Surveys & Tutorials","9 Dec 2020","2020","22","4","1","16","Presents the 2020 subject/author index for this publication.","1553-877X","","10.1109/COMST.2020.3040097","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9289038","","","","","","","","","IEEE","9 Dec 2020","","","IEEE","IEEE Journals"
"Table of Contents","",,"2020 30th International Telecommunication Networks and Applications Conference (ITNAC)","13 Jan 2021","2020","","","i","iii","Presents the table of contents/splash page of the proceedings record.","2474-154X","978-1-7281-8827-0","10.1109/ITNAC50341.2020.9315176","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9315176","","","","","","","","","","13 Jan 2021","","","IEEE","IEEE Conferences"
"Session 1: Cyber Security","",,"2020 15th International Conference for Internet Technology and Secured Transactions (ICITST)","18 Feb 2021","2020","","","1","1","Start of the above-titled section of the conference proceedings record.","","978-1-913572-21-1","10.23919/ICITST51030.2020.9351334","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9351334","","","","","","","","","","18 Feb 2021","","","IEEE","IEEE Conferences"
"Table of contents","",,"2018 International Conference on Cyber-Enabled Distributed Computing and Knowledge Discovery (CyberC)","21 Feb 2019","2018","","","6","609","Presents the table of contents/splash page of the proceedings record.","","978-1-7281-0974-9","10.1109/CyberC.2018.00005","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8644596","","","","","","","","","","21 Feb 2019","","","IEEE","IEEE Conferences"
"Table of contents","",,"2019 15th International Wireless Communications & Mobile Computing Conference (IWCMC)","22 Jul 2019","2019","","","i","xlviii","Presents the table of contents/splash page of the proceedings record.","2376-6506","978-1-5386-7747-6","10.1109/IWCMC.2019.8766629","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8766629","","","","","","","","","","22 Jul 2019","","","IEEE","IEEE Conferences"
"Table of Contents","",,"2021 5th International Conference on Computing Methodologies and Communication (ICCMC)","6 May 2021","2021","","","i","xvi","Presents the table of contents/splash page of the proceedings record.","","978-1-6654-0360-3","10.1109/ICCMC51019.2021.9418328","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9418328","","","","","","","","","","6 May 2021","","","IEEE","IEEE Conferences"
"Table of Contents","",,"2020 28th European Signal Processing Conference (EUSIPCO)","18 Dec 2020","2021","","","i","xli","Presents the table of contents/splash page of the proceedings record.","2076-1465","978-9-0827-9705-3","10.23919/Eusipco47968.2020.9287505","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9287505","","","","","","","","","","18 Dec 2020","","","IEEE","IEEE Conferences"
"Table of contents","",,"2021 IEEE 5th Advanced Information Technology, Electronic and Automation Control Conference (IAEAC)","5 Apr 2021","2021","5","","1","38","Presents the table of contents/splash page of the proceedings record.","2689-6621","978-1-7281-8028-1","10.1109/IAEAC50856.2021.9391103","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9391103","","","","","","","","","","5 Apr 2021","","","IEEE","IEEE Conferences"
"Table of Contents","",,"2020 International Conference on Computer Information and Big Data Applications (CIBDA)","27 Jul 2020","2020","","","4","14","Presents the table of contents/splash page of the proceedings record.","","978-1-7281-9837-8","10.1109/CIBDA50819.2020.00004","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9148516","","","","","","","","","","27 Jul 2020","","","IEEE","IEEE Conferences"
"[ATSIP 2020 Front Matter]","",,"2020 5th International Conference on Advanced Technologies for Signal and Image Processing (ATSIP)","20 Oct 2020","2020","","","i","xviii","Conference proceedings front matter may contain various advertisements, welcome messages, committee or program information, and other miscellaneous conference information. This may in some cases also include the cover art, table of contents, copyright statements, title-page or half title-pages, blank pages, venue maps or other general information relating to the conference that was part of the original conference proceedings.","2687-878X","978-1-7281-7513-3","10.1109/ATSIP49331.2020.9231837","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9231837","","","","","","","","","","20 Oct 2020","","","IEEE","IEEE Conferences"
